,author.uniqueId,total_views,avg_views,total_likes,avg_likes,total_comments,total_shares,total_collects,total_reposts,total_videos,followers,engagement_rate
287,amthuctrunghoa1091,18841,18841.0,151,151.0,10,7,29,0,1,59,0.010455920598694338
288,amthuctrunghoa1807,461376,461376.0,4998,4998.0,56,278,1260,0,1,1183,0.014287695935636011
289,amthuctrunghoa888,1686171,562057.0,18446,6148.666666666667,1776,19804,1953,0,3,496200,0.024896051468089535
290,amthuctrunghoadaily,2716824,1358412.0,72857,36428.5,926,6423,10136,0,2,52800,0.033252798120157946
291,amthuctrunghoavietsub,1627118,325423.6,24739,4947.8,256,5486,5752,0,5,69100,0.022268206731165165
292,amthuctrungquoccc,1237,1237.0,31,31.0,0,0,1,0,1,1,0.025869037995149554
293,amthuctv99,18951204,9475602.0,721661,360830.5,5695,20473,10318,0,2,52500,0.04000521549976455
294,amthucvietnam9999,547995,547995.0,6456,6456.0,64,156,409,0,1,53300,0.012928950081661329
295,amthucyoutobe,382,382.0,10,10.0,0,0,0,0,1,4,0.02617801047120419
296,amyonng,7844,7844.0,61,61.0,0,7,6,0,1,6646,0.009433962264150943
297,an.cai.nay.di,187,187.0,13,13.0,0,1,1,0,1,70,0.08021390374331551
298,an.gie667,2977,2977.0,37,37.0,5,0,2,0,1,24,0.014779979845482029
299,an.l536,232,232.0,34,34.0,3,0,7,0,1,66,0.1896551724137931
300,an.l6102013,2076,2076.0,16,16.0,1,3,1,0,1,77,0.010115606936416185
301,an.nguuy,164456,164456.0,1229,1229.0,23,1045,775,0,1,529,0.018679768448703605
302,an.vat.cua.quynh.hoa,20018493,20018493.0,151265,151265.0,407,5707,14977,0,1,12400,0.008609838912449604
303,an_ngon68,1705,568.3333333333334,33,11.0,3,0,1,0,3,194,0.021700879765395895
304,an_vat_chika,56205,56205.0,949,949.0,10,125,116,0,1,6380,0.021350413664264746
305,an_vat_ngon86,1786,1786.0,25,25.0,5,2,9,0,1,825,0.02295632698768197
306,an_vat_nha_bo_quan7,1951,1951.0,25,25.0,0,1,8,0,1,74,0.01742696053305997
307,anagoncalvess__,3855803,3855803.0,266364,266364.0,2818,43426,23577,0,1,83200,0.08718936107472296
308,anahilechug,65833828,65833828.0,2039428,2039428.0,4046,7083,25855,0,1,102200,0.03154019845238226
309,anand.anand537,853,853.0,16,16.0,1,0,0,0,1,301,0.01992966002344666
310,ananngokpho,192,192.0,9,9.0,1,0,0,0,1,15,0.052083333333333336
311,anannhiennhien37,580241,580241.0,11537,11537.0,131,131,392,0,1,26300,0.02101023540218633
312,anbacsongnam,401332,401332.0,4716,4716.0,216,472,1320,0,1,1643,0.016754208485742477
313,anbull..17,521,521.0,36,36.0,4,0,0,0,1,191,0.07677543186180422
314,ancangay,17652431,17652431.0,700806,700806.0,4123,4387,8235,0,1,886000,0.040648848875262565
315,ancathegioi321,17274734,4318683.5,932026,233006.5,8278,26778,63836,0,4,465000,0.059677793012616
316,ancathegioi8888,504541,504541.0,5567,5567.0,77,409,341,0,1,1478,0.012672904679698975
317,anchihe3,39365,9841.25,479,119.75,28,33,135,0,4,279,0.017147211990346755
318,anchoi.khapchon,713036,713036.0,14910,14910.0,496,2838,4134,0,1,10400,0.03138410963822304
319,anchoi_muonnoi,98227,98227.0,3107,3107.0,107,938,1645,0,1,91700,0.05901636006393354
320,anchoicungthienandi,10954,10954.0,64,64.0,2,16,21,0,1,6811,0.009402957823626072
321,anchoicungthu,176020,176020.0,4988,4988.0,19,197,585,0,1,352300,0.0328883081468015
322,anchoidieunghe,3962248,660374.6666666666,289329,48221.5,2915,26138,34996,0,6,582800,0.08918623973057718
323,anchoivungtau72,2741340,913780.0,72355,24118.333333333332,1333,16147,34418,0,3,642000,0.04532564366331794
324,ancommenau123,656,109.33333333333333,22,3.6666666666666665,4,2,0,0,6,3,0.042682926829268296
325,ancungbatuyet86,243197,243197.0,7561,7561.0,283,864,341,0,1,2600000,0.03720851819718171
326,ancungchetu,570472,285236.0,9318,4659.0,337,1157,3148,0,2,47300,0.02447096439439622
327,ancungdaune,35942725,332803.00925925927,1243924,11517.814814814816,23693,215833,255099,0,108,184800,0.04836998307724303
328,ancungduong,705760,705760.0,24392,24392.0,213,4543,7487,0,1,11500,0.051908580820675586
329,ancunggiang,877950,438975.0,14014,7007.0,306,7592,5996,0,2,3928,0.031787687225924025
330,ancunghangnga,9196100,9196100.0,155909,155909.0,4225,5162,16143,0,1,259400,0.019729994236687292
331,ancungkakun,2175,2175.0,41,41.0,1,2,3,0,1,16,0.02160919540229885
332,ancungmaimai,6942107,2314035.6666666665,347456,115818.66666666667,4175,31714,27205,0,3,106600,0.05913910574988256
333,ancungne,711044,711044.0,56565,56565.0,251,218,793,0,1,45900,0.08132689397561894
334,ancungnene,999598,999598.0,22071,22071.0,242,1084,1241,0,1,117400,0.024647908459200597
335,ancungtiktok123,2918,2918.0,48,48.0,4,13,15,0,1,5788,0.027416038382453736
336,ancungtiktokk_,4853,4853.0,43,43.0,0,2,2,0,1,2685,0.009684731094168555
337,ancungtit,2415,2415.0,36,36.0,1,0,1,0,1,23,0.015734989648033125
338,ancungtui28,36629,36629.0,116,116.0,2,27,30,0,1,21,0.00477763520707636
339,ancungvannhi,123550,123550.0,1208,1208.0,43,197,396,0,1,3424,0.014925131525698097
340,andamcungbong2512,885936,442968.0,7407,3703.5,107,1825,2934,0,2,56700,0.013853145148182262
341,andamhuuco,226539,226539.0,1665,1665.0,39,76,393,0,1,34200,0.009592167353082692
342,andegiamcan1,1307717,1307717.0,31471,31471.0,147,921,1334,0,1,4771,0.025902393254809718
343,andem7902,4897495,4897495.0,66337,66337.0,1799,18680,2199,0,1,22600,0.018175618351830885
344,anden75,963261,963261.0,70295,70295.0,1776,1437,4187,0,1,1900000,0.08065830548522156
345,andielaem,741628,741628.0,10473,10473.0,133,256,1283,0,1,262300,0.01637613466589719
346,andisandoan,241391,241391.0,6408,6408.0,256,2934,3331,0,1,5511,0.053560406146045215
347,andivyoiii,5017427,5017427.0,163334,163334.0,1598,9329,5900,0,1,164800,0.03590704956943071
348,andocapital,963293,963293.0,10184,10184.0,1178,886,1384,0,1,47400,0.01415145755237503
349,andrealla75,274,274.0,15,15.0,0,0,0,0,1,2,0.05474452554744526
350,andreaminhthune_,154904,154904.0,4669,4669.0,25,88,478,0,1,218500,0.03395651500284047
351,andreascooking23,388314,388314.0,16868,16868.0,34,503,7344,0,1,34900,0.06373450352034693
352,andrewemily16,1893953,1893953.0,17943,17943.0,894,5281,1744,0,1,17100000,0.013655037902207711
353,andy_cooks,2897600,2897600.0,217241,217241.0,288,1063,7287,0,1,5900000,0.07795382385422418
354,aneeza_shafiqq,2226599,2226599.0,81741,81741.0,2161,1160,6494,0,1,172600,0.041119213652750224
355,ang.jp1,1172,293.0,41,10.25,1,0,3,0,4,478,0.03839590443686007
356,ang_d_mar,829,829.0,51,51.0,4,3,1,0,1,117,0.07117008443908324
357,angela_lynh,238,238.0,6,6.0,0,0,0,0,1,959,0.025210084033613446
358,angelabui96,1377,1377.0,93,93.0,5,1,3,0,1,2925,0.07407407407407407
359,angelasisil,12629107,12629107.0,278119,278119.0,3203,82824,13612,0,1,19900,0.02991169526079714
360,angelinabui.27,2208,2208.0,15,15.0,0,0,1,0,1,88,0.007246376811594203
361,angeline_bibi,149,149.0,23,23.0,0,0,0,0,1,245,0.15436241610738255
362,angella2512,616,616.0,54,54.0,6,0,2,0,1,3393,0.10064935064935066
363,angellsiallagan,1749,1749.0,60,60.0,3,1,0,0,1,1003,0.03659233847913093
364,angelplay,6796091,6796091.0,249072,249072.0,10680,35675,21275,0,1,3200000,0.04660061202829686
365,anggiaditaa,578,578.0,63,63.0,2,0,0,0,1,332,0.11245674740484429
366,anggiaprashanti,354537,354537.0,15973,15973.0,152,1620,2922,0,1,49700,0.05829292852368018
367,anggiatata,235,235.0,2,2.0,1,1,0,0,1,97,0.01702127659574468
368,anggidaa0,9855,9855.0,838,838.0,12,7,27,0,1,2117,0.08970065956367326
369,anggidiaa,2402,2402.0,323,323.0,7,4,14,0,1,13700,0.14487926727726894
370,anggiiitaa_k,8791,4395.5,438,219.0,15,12,71,0,2,4250,0.060971448071891705
371,anggitaaaputriii_,2967,2967.0,154,154.0,6,1,9,0,1,2434,0.057296932928884395
372,anggitaas02,2406,2406.0,40,40.0,0,0,0,0,1,352,0.01662510390689942
373,anggitadhita,15412,7706.0,529,264.5,11,17,23,0,2,6402,0.03763301323643914
374,anggitagaming20,10225854,10225854.0,639387,639387.0,14574,318474,41145,0,1,2600000,0.09911934983620928
375,anggitajp22,55609,55609.0,1787,1787.0,15,19,78,0,1,21200,0.0341491485191246
376,anggitasyafitri13,38321,38321.0,61,61.0,7,8,6,0,1,1267,0.002139818898254221
377,anggithata,34824,6964.8,947,189.4,20,15,23,0,5,4911,0.028859407305306686
378,angi.homnay,727,363.5,6,3.0,0,0,0,0,2,0,0.008253094910591471
379,angi_cungduoc,4909,1636.3333333333333,60,20.0,4,2,7,0,3,170,0.014870645752699124
380,angi_enoi,2295829,1147914.5,35238,17619.0,1077,1687,3705,0,2,58300,0.018166422673465663
381,angi_uonggi.homnay,496,496.0,3,3.0,1,1,0,0,1,16,0.010080645161290322
382,angibando,57112,57112.0,348,348.0,3,54,93,0,1,61600,0.00871970864266704
383,angibando12,104799,104799.0,801,801.0,25,100,128,0,1,1064,0.010057347875456826
384,angichioi,2470,2470.0,101,101.0,19,58,1,0,1,60,0.07246963562753037
385,angicungduoc.254,27094,27094.0,274,274.0,2,105,292,0,1,2290,0.024839447848232082
386,angiday,91594,7632.833333333333,5879,489.9166666666667,154,83,318,0,12,1363,0.0702447758586807
387,angiday.official,4855,4855.0,51,51.0,4,0,1,0,1,37,0.01153450051493306
388,angiday0,366,366.0,25,25.0,2,0,0,0,1,5,0.07377049180327869
389,angiday1,711,711.0,131,131.0,0,0,0,0,1,66,0.18424753867791843
390,angiday1102,5598,5598.0,279,279.0,10,4,33,0,1,9723,0.05823508395855663
391,angiday1192k,126585,126585.0,1530,1530.0,16,37,214,0,1,257,0.014195994786112099
392,angiday1989,55,55.0,0,0.0,0,0,0,0,1,1,0.0
393,angiday2022,1315,1315.0,12,12.0,0,0,1,0,1,14,0.00988593155893536
394,angiday2212,54679,18226.333333333332,261,87.0,527,82,55,0,3,1360,0.016916915086230545
395,angiday28,1058,1058.0,66,66.0,0,1,1,0,1,32,0.06427221172022685
396,angiday5,2125,708.3333333333334,108,36.0,5,4,0,0,3,9,0.055058823529411764
397,angiday52,3854,3854.0,122,122.0,4,2,5,0,1,1067,0.03450960041515309
398,angiday68,612,612.0,57,57.0,31,11,25,0,1,889,0.20261437908496732
399,angiday7,658055,658055.0,10415,10415.0,118,334,1268,0,1,2715,0.018440707843569305
400,angiday75,7505,3752.5,123,61.5,0,5,6,0,2,31,0.017854763491005995
401,angiday99,4210,280.6666666666667,751,50.06666666666667,195,193,251,0,15,1018,0.33016627078384797
402,angiday_00,34979,5829.833333333333,321,53.5,16,28,57,0,6,107,0.012064381486034477
403,angiday_c,806,806.0,15,15.0,0,0,2,0,1,19,0.02109181141439206
404,angidayai,570175,142543.75,37404,9351.0,359,1368,3046,0,4,235400,0.0739720261323278
405,angidaychannel,679436,113239.33333333333,11474,1912.3333333333333,148,1783,1393,0,6,92100,0.02177982915241465
406,angidayhi,627,627.0,16,16.0,0,0,3,0,1,5,0.030303030303030304
407,angidaynhi,2228,2228.0,145,145.0,1,4,0,0,1,261,0.06732495511669659
408,angidaynhi12,1307,653.5,85,42.5,33,0,0,0,2,199,0.090283091048202
409,angidayphong,124927,124927.0,3074,3074.0,118,15,205,0,1,21300,0.02731195017890448
410,angidays,2373,474.6,29,5.8,4,0,44,0,5,11,0.032448377581120944
411,angidayta,346,173.0,8,4.0,1,6,0,0,2,2,0.04335260115606936
412,angidayta..cuongmap,412,412.0,22,22.0,4,0,1,0,1,281,0.06553398058252427
413,angidayta.channel,712563,26391.222222222223,15987,592.1111111111111,188,931,2251,0,27,1895,0.02716531731229379
414,angidayta.kit.nola,322,322.0,3,3.0,0,0,0,0,1,30,0.009316770186335404
415,angidayta.ladi,34810,11603.333333333334,2660,886.6666666666666,24,660,80,0,3,845,0.09836253950014363
416,angidayta01,69,69.0,5,5.0,0,0,1,0,1,5,0.08695652173913043
417,angidayta1,63464,9066.285714285714,358,51.142857142857146,4,50,125,0,7,33,0.008461489978570528
418,angidayta_,626,626.0,23,23.0,0,0,0,0,1,7,0.036741214057507986
419,angidayyy1,12262,12262.0,23,23.0,0,4,1,0,1,13400,0.002283477409884195
420,angie.manhua,77198,77198.0,1039,1039.0,192,1237,245,0,1,10200,0.03514339749734449
421,angie19.98,700,700.0,44,44.0,0,20,4,0,1,448,0.09714285714285714
422,angie22715,73,73.0,12,12.0,0,0,35,0,1,1151,0.6438356164383562
423,angie_at5,380,380.0,38,38.0,1,0,1,0,1,2469,0.10526315789473684
424,angie_daysa,1819,1819.0,93,93.0,10,1,2,0,1,2413,0.058273776800439804
425,angieday19,22,22.0,0,0.0,0,2,0,0,1,25,0.09090909090909091
426,angieday_1,2611,2611.0,295,295.0,10,8,5,0,1,1542,0.12179241669858291
427,angiedayanaa1,1057,1057.0,60,60.0,5,1,2,0,1,226,0.06433301797540208
428,angiedayc,29634,29634.0,960,960.0,6,4,73,0,1,378400,0.03519605858135925
429,angieditta1,6195,6195.0,63,63.0,4,1,6,0,1,352,0.011945117029862793
430,angieg.96,8082,8082.0,184,184.0,3,130,24,0,1,828,0.042192526602326155
431,angiejativa,7144,7144.0,534,534.0,11,4,22,0,1,4720,0.07992721164613661
432,angienuttha,22124,22124.0,1187,1187.0,3,28,32,0,1,13500,0.05649972880130175
433,angihomna,5423,1084.6,54,10.8,0,4,0,0,5,71,0.0106951871657754
434,angihomnay.97,469,234.5,18,9.0,3,3,5,0,2,36,0.06183368869936034
435,angihomnay.tiktok,76966,76966.0,509,509.0,2,28,107,0,1,15900,0.008393316529376608
436,angihomnay04,5881,1176.2,80,16.0,28,6,7,0,5,65,0.020574732188403333
437,angihomnay08,2010,335.0,42,7.0,9,2,2,0,6,21,0.02736318407960199
438,angihomnay123,5319,1329.75,19,4.75,0,0,0,0,4,8,0.0035721000188005266
439,angihomnay13,116970,116970.0,863,863.0,43,95,14,0,1,217,0.008677438659485339
440,angihomnay1999,416,416.0,11,11.0,0,0,0,0,1,6,0.026442307692307692
441,angihomnay20,1724,431.0,105,26.25,9,4,20,0,4,294,0.08004640371229699
442,angihomnay247,1122,374.0,113,37.666666666666664,2,3,9,0,3,1205,0.11319073083778966
443,angihomnay45,78394,15678.8,742,148.4,9,8,59,0,5,84,0.010434472025920351
444,angihomnay555,175,58.333333333333336,2,0.6666666666666666,0,2,0,0,3,0,0.022857142857142857
445,angihomnay6,1023,511.5,140,70.0,0,1,5,0,2,736,0.14271749755620725
446,angihomnay7,3945790,3945790.0,65319,65319.0,998,2371,3694,0,1,3035,0.01834410853086454
447,angihomnay777,87,87.0,5,5.0,1,0,0,0,1,100,0.06896551724137931
448,angihomnay84,2373,1186.5,51,25.5,3,4,12,0,2,339,0.029498525073746312
449,angihomnay9,3868,1289.3333333333333,89,29.666666666666668,2,3,10,0,3,353,0.02688728024819028
450,angihomnay9x,973,324.3333333333333,90,30.0,26,11,17,0,3,1018,0.14799588900308325
451,angihomnay_,1331,443.6666666666667,11,3.6666666666666665,2,0,0,0,3,11,0.009767092411720512
452,angihomnay_2,649,649.0,15,15.0,0,1,0,0,1,3,0.02465331278890601
453,angihomnayy,4416,2208.0,44,22.0,0,3,1,0,2,15,0.010869565217391304
454,angihomnayyyyyy,285362,285362.0,7692,7692.0,20,900,233,0,1,24700,0.030995717719948697
455,angii.homnayy,673106,673106.0,3073,3073.0,15,633,701,0,1,7011,0.006569544767094633
456,angiodauvlog,150984,75492.0,5475,2737.5,180,352,249,0,2,9706,0.04143485402426747
457,angiosaigon1812,1311,1311.0,29,29.0,15,4,8,0,1,4163,0.04271548436308162
458,angisaigon,1192,298.0,16,4.0,0,0,1,0,4,2,0.014261744966442953
459,angita.hocnauan,325518,325518.0,1846,1846.0,32,371,840,0,1,35700,0.009489490596526153
460,angithuongoi,37110886,3373716.909090909,1600770,145524.54545454544,17877,150978,85627,0,11,410400,0.049992123604917435
461,angucungngon,135,135.0,3,3.0,0,0,0,0,1,0,0.022222222222222223
462,angy31001,78517,78517.0,293,293.0,11,10,14,0,1,1667,0.004177439280665334
463,angy_daya,919,919.0,89,89.0,3,0,6,0,1,259,0.10663764961915125
464,angy_dayta,83,41.5,2,1.0,1,0,0,0,2,49,0.03614457831325301
465,angydiaz3,380030,95007.5,30431,7607.75,493,205,1387,0,4,352900,0.08556166618424861
466,anh.long.pht.lc,87450,87450.0,1067,1067.0,68,25,78,0,1,1419,0.014156660949113779
467,anh.torayan,3652339,1826169.5,127472,63736.0,1522,1816,5021,0,2,58300,0.03719014034567985
468,anh.v.b52,2789100,2789100.0,165612,165612.0,4521,11540,11658,0,1,156200,0.06931662543472805
469,anh080795,751,751.0,87,87.0,8,0,0,0,1,907,0.12649800266311584
470,anh3hung9797,264,264.0,12,12.0,0,0,0,0,1,1881,0.045454545454545456
471,anh686834,2374472,1187236.0,32720,16360.0,547,1098,2355,0,2,7057,0.015464490632022614
472,anh7nghia,1011588,1011588.0,12795,12795.0,626,111,350,0,1,103900,0.013722978129436094
473,anhamoi,64937,64937.0,2000,2000.0,52,328,425,0,1,17400,0.04319571276775952
474,anhbabi25,4346,4346.0,370,370.0,14,2,23,0,1,1921,0.09410952600092039
475,anhbandoanvat,10996,10996.0,40,40.0,67,10,12,0,1,1077,0.011731538741360495
476,anhbungmo.food,181410,181410.0,5486,5486.0,30,100,72,0,1,586500,0.031354390606912516
477,anhchongdamdangofficial,348010,348010.0,4385,4385.0,82,566,686,0,1,90500,0.016433435820809746
478,anhdadenbinhduong,756300,189075.0,13095,3273.75,669,4818,3770,0,4,99800,0.029554409625809862
479,anhdantocvungcao,218276,218276.0,2682,2682.0,245,54,166,0,1,39700,0.014417526434422474
480,anhdaubep_vn,68699478,17174869.5,2366534,591633.5,20525,143194,141983,0,4,1300000,0.03889747168093475
481,anhduy09092,29,29.0,8,8.0,2,0,2,0,1,66,0.41379310344827586
482,anhembunbop,7971058,1594211.6,290530,58106.0,1678,6781,51901,0,5,123700,0.04402050518262444
483,anhemtaybac0,101239,50619.5,687,343.5,22,13,36,0,2,3763,0.007487233180888788
484,anhhaique96,429773,429773.0,7667,7667.0,232,125,521,0,1,144400,0.019882589180800096
485,anhhangxom86,889091,889091.0,26548,26548.0,1194,1119,1405,0,1,226200,0.03404150981170656
486,anhhdaay,23098500,1649892.857142857,543635,38831.07142857143,8350,20429,24915,0,14,165300,0.02586007749420958
487,anhjin17092002,59369,59369.0,4090,4090.0,53,43,235,0,1,13500,0.07446647240142162
488,anhmm02,1027,1027.0,69,69.0,1,0,2,0,1,507,0.07010710808179163
489,anhmuoioi,11076176,5538088.0,319969,159984.5,9754,27561,45265,0,2,168900,0.03634368034599667
490,anhngmai3,2265,2265.0,141,141.0,4,3,19,0,1,626,0.07373068432671082
491,anhngotienich,3115,3115.0,47,47.0,14,34,38,0,1,9653,0.04269662921348315
492,anhnhaqur,475,475.0,44,44.0,4,1,5,0,1,2339,0.11368421052631579
493,anhnhoem266,730130,730130.0,5584,5584.0,59,47,192,0,1,2985,0.008056099598701601
494,anhphapvu,2577429,859143.0,34469,11489.666666666666,1676,216,596,0,3,23700,0.01433870729319799
495,anhphubep_dammenauan,330493,330493.0,3368,3368.0,176,165,858,0,1,64200,0.013818749565043737
496,anhquoc7797,181874,181874.0,2315,2315.0,61,186,545,0,1,11700,0.01708325544057974
497,anhquy015,163067,163067.0,6991,6991.0,76,182,554,0,1,36100,0.04785149662408703
498,anhsangconggiao,120772,120772.0,8392,8392.0,159,133,554,0,1,16400,0.07649123969131918
499,anhtam4784,5806,5806.0,42,42.0,2,5,10,0,1,990,0.010161901481226318
500,anhtayoiii,25333364,8444454.666666666,883273,294424.3333333333,15727,16114,28961,0,3,729200,0.0372660733094902
501,anhtayreview,479380,479380.0,21470,21470.0,498,51,35,0,1,735600,0.046005256790020446
502,anhtho.20,25280808,25280808.0,456502,456502.0,3495,5904,36078,0,1,147400,0.019856129598389418
503,anhthuannhieu,1168,1168.0,44,44.0,3,4,9,0,1,129,0.05136986301369863
504,anhtichcuc39,199,199.0,3,3.0,3,0,2,0,1,3349,0.04020100502512563
505,anhtraique.official,6422000,6422000.0,88297,88297.0,1172,895,3372,0,1,79000,0.014596075988788539
506,anhtron.197,211127,211127.0,3065,3065.0,27,306,1543,0,1,1065,0.02340297546026799
507,anhtuyet_cake,524,524.0,28,28.0,2,0,2,0,1,135,0.061068702290076333
508,anhtuyetmenlahongmi,49578,49578.0,2381,2381.0,102,27,109,0,1,48000,0.05282585017548106
509,anhtuyetnequydi,1864790,1864790.0,102371,102371.0,508,2764,6852,0,1,424400,0.06032582757307793
510,anhtuyetnequydii,5962,5962.0,102,102.0,5,2,7,0,1,1909,0.019456558201945657
511,anhvaco99,215,215.0,15,15.0,4,1,2,0,1,1059,0.10232558139534884
512,anhvu.9107,3084116,1028038.6666666666,90785,30261.666666666668,1491,3132,5897,0,3,23100,0.03284733777847526
513,anhvu211101,195487,195487.0,12587,12587.0,71,404,2177,0,1,550800,0.07795403274898074
514,anhvuart94,658241,658241.0,37371,37371.0,3118,674,1104,0,1,248100,0.06421204391704557
515,anhvuoi,1882466,1882466.0,43857,43857.0,1353,1591,2319,0,1,63600,0.02609343276319466
516,aniltamangg7,126507,126507.0,13086,13086.0,82,90,399,0,1,4565,0.10795450054147201
517,anitajoshi492,1148,1148.0,218,218.0,21,16,4,0,1,1617,0.22560975609756098
518,anj1474,136,136.0,30,30.0,0,1,0,0,1,14,0.22794117647058823
519,anjhtr,608481,608481.0,5109,5109.0,100,1888,2532,0,1,5600,0.01582465187902334
520,ankieng0,62821,62821.0,436,436.0,10,28,109,0,1,24800,0.009280336193311154
521,ankiengcungnaa,1985108,661702.6666666666,56509,18836.333333333332,618,2951,16172,0,3,44900,0.03841100836831044
522,anlancungminh,115580,115580.0,1538,1538.0,78,636,986,0,1,12000,0.02801522754801869
523,ann_cooking20,3052877,3052877.0,80589,80589.0,464,1297,7257,0,1,129800,0.02935165746933139
524,anna.shop2803,664222,664222.0,54520,54520.0,171,1045,582,0,1,42600,0.08478791729271237
525,annasfood,437,437.0,26,26.0,0,0,3,0,1,3027,0.06636155606407322
526,anngon_tainha1,454,113.5,7,1.75,0,0,0,0,4,121,0.015418502202643172
527,anngonchoivui0789,23215823,11607911.5,88531,44265.5,869,17152,24072,0,2,1200000,0.0056265074040235405
528,anngoncungcam01,152572,152572.0,7629,7629.0,107,461,456,0,1,81400,0.05671420706289489
529,anngoncunglu,187483,187483.0,4430,4430.0,198,2069,1026,0,1,64600,0.04119306817151422
530,anngoncungni,1861,1861.0,9,9.0,3,2,1,0,1,27,0.008060182697474477
531,anngoncungthaotam,814452,814452.0,7560,7560.0,159,1364,3808,0,1,1562,0.015827820424039723
532,anngoncungtiktok,394,394.0,8,8.0,0,4,5,0,1,61,0.04314720812182741
533,anngongovap,1622006,324401.2,32929,6585.8,962,15305,15595,0,5,93200,0.03994498170783585
534,anngonhocmon,702899,702899.0,20021,20021.0,644,3148,3573,0,1,149500,0.03896150086996852
535,anngonmatdep93,3658929,3658929.0,92100,92100.0,917,1752,6752,0,1,42400,0.027746097286938335
536,anngonmoingay976,64369,21456.333333333332,537,179.0,17,303,60,0,3,3075,0.014245987975578306
